"order_date","order_time","order_number","order_line_number","customer_name","product_name","store","promotion","order_quantity","unit_price","unit_cost","unit_discount","sales_amount"
2021-10-01,17:22:28,SO20211001/S11-25,2,Linh Nguyễn Vũ Bảo,"Gia vị nấu lẩu, canh Nhật Yosenabe",KPIM Mart Việt Hưng,Giảm giá mua trên 15 sản phẩm,19,78000.0,46096.0,3900.0,1407900.00
2021-10-01,17:36:35,SO20211001/S11-26,2,Phú Trịnh Hữu,Tiêu xay,KPIM Mart Việt Hưng,Giảm giá mua trên 35 sản phẩm,46,13800.0,5161.0,2070.0,539580.00
2021-10-01,18:42:32,SO20211001/S11-32,1,Đạt Hoàng Văn,Máy lọc nước,KPIM Mart Việt Hưng,Không giảm giá,3,7800000.0,4209324.0,0.0,23400000.00
2021-10-01,18:42:32,SO20211001/S11-32,3,Đạt Hoàng Văn,Miến khác,KPIM Mart Việt Hưng,Không giảm giá,3,363000.0,225641.0,0.0,1089000.00
2021-10-01,18:49:55,SO20211001/S11-33,1,Khánh Nguyễn Ngọc,Xúc xích bò Gold,KPIM Mart Việt Hưng,Không giảm giá,4,21000.0,16170.0,0.0,84000.00
2021-10-01,07:22:11,SO20211001/S14-4,2,Quang Trần Văn,Cháo ly,KPIM Mart Hồ Đắc Di,Không giảm giá,5,12500.0,6250.0,0.0,62500.00
2021-10-01,12:01:12,SO20211001/S14-12,1,Nhật Phạm Nguyên,Bột chiên giòn,KPIM Mart Hồ Đắc Di,Không giảm giá,2,30000.0,15000.0,0.0,60000.00
2021-10-01,19:08:53,SO20211001/S14-27,2,Anh Diệp Kỳ,Dao thái,KPIM Mart Hồ Đắc Di,Giảm giá mua trên 25 sản phẩm,39,80000.0,47278.0,8000.0,2808000.00
2021-10-01,19:13:38,SO20211001/S14-28,1,Huy Nguyễn Lê,"Cháo Yến Mạch, Chà Là Và Hồ Đào",KPIM Mart Hồ Đắc Di,Không giảm giá,4,158000.0,98213.0,0.0,632000.00
2021-10-01,06:30:23,SO20211001/S17-1,1,Lộc Vũ Tiến,"Thau, rổ",KPIM Mart Golden Land,Không giảm giá,1,275000.0,137500.0,0.0,275000.00
2021-10-01,08:37:53,SO20211001/S17-5,2,Huy Nguyễn Gia,Vỉ nướng,KPIM Mart Golden Land,Không giảm giá,4,155000.0,96348.0,0.0,620000.00
2021-10-01,08:37:53,SO20211001/S17-5,3,Huy Nguyễn Gia,Tiêu xay,KPIM Mart Golden Land,Giảm giá mua trên 25 sản phẩm,32,13800.0,5161.0,1380.0,397440.00
2021-10-01,16:12:48,SO20211001/S17-14,2,Hoài Dương Minh,Giò Lụa Ngon,KPIM Mart Golden Land,Không giảm giá,1,225000.0,112500.0,0.0,225000.00
2021-10-01,18:08:35,SO20211001/S20-26,1,Anh Nguyễn Châu,Miến khác,KPIM Mart CT1 Vimeco Nguyễn Chánh,Không giảm giá,3,363000.0,225641.0,0.0,1089000.00
2021-10-18,17:01:28,SO20211018/S23-13,2,Quân Nguyễn Xuân,Cá trích hộp,KPIM Mart Dịch Vọng,Không giảm giá,10,12000.0,6000.0,0.0,120000.00
2021-10-18,17:55:40,SO20211018/S23-16,2,Phúc Nguyễn Xuân,Tiêu xay,KPIM Mart Dịch Vọng,Giảm giá mua trên 35 sản phẩm,44,13800.0,5161.0,2070.0,516120.00
2021-10-18,20:56:12,SO20211018/S23-21,2,Vi Vương Thị Hà,Miến khác,KPIM Mart Dịch Vọng,Không giảm giá,2,363000.0,225641.0,0.0,726000.00
2021-10-18,13:13:39,SO20211018/S26-12,1,Uyên Nguyễn Phương,Tiêu xay,KPIM Mart Bạch Đằng,Giảm giá mua trên 25 sản phẩm,31,13800.0,5161.0,1380.0,385020.00
2021-10-18,19:01:51,SO20211018/S29-16,2,Mai Huỳnh Ngọc Xuân,Miến khác,KPIM Mart Hàng Trống,Giảm giá mua trên 35 sản phẩm,57,363000.0,225641.0,54450.0,17587350.00
2021-10-19,17:05:11,SO20211019/S3-3,3,Anh Nguyễn Mai,Chả Bò,KPIM Mart CT1A Hateco Apolo,Giảm giá mua trên 25 sản phẩm,30,48000.0,24000.0,4800.0,1296000.00
2021-10-19,06:09:07,SO20211019/S13-1,1,Dũng Trần Hoàng,Miến lẩu thái,KPIM Mart Đức Giang,Không giảm giá,4,250000.0,125000.0,0.0,1000000.00
2021-10-19,06:21:35,SO20211019/S13-2,2,Linh Nguyễn Thị Mai,"Gia vị nấu lẩu, canh Nhật Yosenabe",KPIM Mart Đức Giang,Không giảm giá,1,78000.0,46096.0,0.0,78000.00
2021-10-19,11:09:38,SO20211019/S13-17,1,Nhi Nguyễn Uyên,Cháo ly,KPIM Mart Đức Giang,Không giảm giá,1,12500.0,6250.0,0.0,12500.00
2021-10-19,11:24:15,SO20211019/S13-19,1,Ly Hoàng Khánh,"Gia vị nấu lẩu, canh Nhật Yosenabe",KPIM Mart Đức Giang,Không giảm giá,2,78000.0,46096.0,0.0,156000.00
2021-10-19,15:41:46,SO20211019/S13-21,2,Kiệt Chung Thế,Cháo đóng thùng,KPIM Mart Đức Giang,Không giảm giá,6,360000.0,196390.0,0.0,2160000.00
2021-10-19,08:04:23,SO20211019/S16-2,1,Vinh Lê Thị Yên,Miến khác,KPIM Mart Ô Chợ Dừa,Không giảm giá,3,363000.0,225641.0,0.0,1089000.00
2021-10-01,18:32:08,SO20211001/S22-29,1,Hằng Nguyễn Diệu,"Thau, rổ",KPIM Mart Nguyễn Khánh Toàn,Không giảm giá,4,275000.0,137500.0,0.0,1100000.00
2021-10-01,18:32:08,SO20211001/S22-29,3,Hằng Nguyễn Diệu,Tiêu xay,KPIM Mart Nguyễn Khánh Toàn,Không giảm giá,1,13800.0,5161.0,0.0,13800.00
2021-10-01,18:45:55,SO20211001/S22-30,1,Anh Vũ Mai,Bánh que &,KPIM Mart Nguyễn Khánh Toàn,Không giảm giá,1,19000.0,9500.0,0.0,19000.00
2021-10-01,12:27:47,SO20211001/S25-14,1,Thanh Trần Phương,Giò Lụa Ngon,KPIM Mart Trần Duy Hưng,Không giảm giá,3,225000.0,112500.0,0.0,675000.00
2021-10-01,19:35:31,SO20211001/S12-34,2,Vy Nguyễn Ngọc Yến,Khăn giấy hộp,KPIM Mart Thạch Bàn,Không giảm giá,3,11500.0,5750.0,0.0,34500.00
2021-10-01,21:42:18,SO20211001/S12-43,1,Sơn Trần Anh,Cafe đen lon,KPIM Mart Thạch Bàn,Không giảm giá,5,360000.0,196390.0,0.0,1800000.00
2021-10-01,08:31:42,SO20211001/S19-5,1,Hà Lê Ngọc,Khăn giấy hộp,KPIM Mart Royal City,Không giảm giá,3,11500.0,5750.0,0.0,34500.00
2021-10-01,11:47:08,SO20211001/S19-12,4,Thư Nguyễn Thị Minh,Bánh trứng,KPIM Mart Royal City,Không giảm giá,6,41000.0,20500.0,0.0,246000.00
2021-10-01,17:10:41,SO20211001/S19-20,1,Khá Nguyễn Văn,Cafe đen lon,KPIM Mart Royal City,Không giảm giá,3,360000.0,196390.0,0.0,1080000.00
2021-10-01,17:10:41,SO20211001/S19-20,2,Khá Nguyễn Văn,Cafe đen lon,KPIM Mart Royal City,Không giảm giá,1,360000.0,196390.0,0.0,360000.00
2021-10-01,20:25:44,SO20211001/S19-33,2,Nam Đàm Văn,Bánh bông lan,KPIM Mart Royal City,Không giảm giá,1,19000.0,9500.0,0.0,19000.00
2021-10-01,19:09:02,SO20211001/S22-31,2,Trang Vương Quỳnh,Khăn giấy hộp,KPIM Mart Nguyễn Khánh Toàn,Không giảm giá,3,11500.0,5750.0,0.0,34500.00
2021-10-01,11:47:40,SO20211001/S25-13,1,Hân Nguyễn Thị Ngọc,Bún mắm,KPIM Mart Trần Duy Hưng,Không giảm giá,5,215000.0,107500.0,0.0,1075000.00
2021-10-01,16:24:13,SO20211001/S25-21,1,Hiếu Nguyễn Trung,Cafe đen lon,KPIM Mart Trần Duy Hưng,Giảm giá mua trên 35 sản phẩm,60,360000.0,196390.0,54000.0,18360000.00
2021-10-01,17:00:40,SO20211001/S25-22,1,Quân Nguyễn Minh,Hạt Hỗn Hợp Ngũ Cốc Walkabout Mix,KPIM Mart Trần Duy Hưng,Không giảm giá,4,119000.0,73970.0,0.0,476000.00
2021-10-01,17:39:07,SO20211001/S25-24,1,Đức Vũ Hoàng,Khăn giấy hộp,KPIM Mart Trần Duy Hưng,Không giảm giá,2,11500.0,5750.0,0.0,23000.00
2021-10-01,17:39:07,SO20211001/S25-24,2,Đức Vũ Hoàng,Cafe đen lon,KPIM Mart Trần Duy Hưng,Không giảm giá,4,360000.0,196390.0,0.0,1440000.00
2021-10-01,17:39:07,SO20211001/S25-24,3,Đức Vũ Hoàng,Cafe đen lon,KPIM Mart Trần Duy Hưng,Không giảm giá,1,360000.0,196390.0,0.0,360000.00
2021-10-01,17:39:07,SO20211001/S25-24,4,Đức Vũ Hoàng,Bắp Hạt Đông Lạnh,KPIM Mart Trần Duy Hưng,Không giảm giá,1,12000.0,6000.0,0.0,12000.00
2021-10-01,18:09:32,SO20211001/S25-30,1,Huyền Ngô Thu,Cafe đen lon,KPIM Mart Trần Duy Hưng,Không giảm giá,2,360000.0,196390.0,0.0,720000.00
2021-10-01,16:24:13,SO20211001/S25-21,2,Hiếu Nguyễn Trung,Miến khác,KPIM Mart Trần Duy Hưng,Không giảm giá,1,363000.0,225641.0,0.0,363000.00
2021-10-01,17:39:07,SO20211001/S25-24,5,Đức Vũ Hoàng,Dao thái,KPIM Mart Trần Duy Hưng,Giảm giá mua trên 25 sản phẩm,37,80000.0,47278.0,8000.0,2664000.00
2021-10-01,17:56:55,SO20211001/S25-25,2,Sơn Lê Mậu Cao,Bột chiên giòn,KPIM Mart Trần Duy Hưng,Không giảm giá,8,30000.0,15000.0,0.0,240000.00
2021-10-01,17:56:55,SO20211001/S25-25,3,Sơn Lê Mậu Cao,Miến lẩu thái,KPIM Mart Trần Duy Hưng,Không giảm giá,1,250000.0,125000.0,0.0,250000.00
2021-10-01,06:44:59,SO20211001/S28-2,1,Phương Vương Thị Hồng,"Gia vị nấu lẩu, canh Nhật Yosenabe",KPIM Mart Hàng Buồm,Không giảm giá,1,78000.0,46096.0,0.0,78000.00
2021-10-01,12:46:28,SO20211001/S28-13,1,Vi Hùynh Thị Hà,Dao thái,KPIM Mart Hàng Buồm,Giảm giá mua trên 35 sản phẩm,42,80000.0,47278.0,12000.0,2856000.00
2021-10-01,17:39:16,SO20211001/S28-21,4,Anh Vương Ngọc Minh,Dao thái,KPIM Mart Hàng Buồm,Giảm giá mua trên 25 sản phẩm,39,80000.0,47278.0,8000.0,2808000.00
2021-10-01,17:39:16,SO20211001/S28-21,5,Anh Vương Ngọc Minh,Miến lẩu thái,KPIM Mart Hàng Buồm,Không giảm giá,1,250000.0,125000.0,0.0,250000.00
2021-10-01,18:04:43,SO20211001/S28-24,2,Hải Nguyễn Duy,Miến lẩu thái,KPIM Mart Hàng Buồm,Không giảm giá,1,250000.0,125000.0,0.0,250000.00
2021-10-01,18:04:43,SO20211001/S28-24,3,Hải Nguyễn Duy,Nước yến,KPIM Mart Hàng Buồm,Không giảm giá,2,165000.0,99888.0,0.0,330000.00
2021-10-02,07:33:04,SO20211002/S1-9,1,Quỳnh Lâm Như,Tiêu xay,KPIM Mart Dốc Chợ Thành Công,Không giảm giá,5,13800.0,5161.0,0.0,69000.00
2021-10-02,10:12:08,SO20211002/S1-19,2,Long Nghiêm Ngọc,Miến khác,KPIM Mart Dốc Chợ Thành Công,Không giảm giá,4,363000.0,225641.0,0.0,1452000.00
2021-10-01,06:49:04,SO20211001/S28-3,1,Tuấn Trần Gia,Gia vị dạng bột khác,KPIM Mart Hàng Buồm,Không giảm giá,2,125000.0,77700.0,0.0,250000.00
2021-10-01,11:10:00,SO20211001/S28-8,1,Linh Bùi Hương,Túi đựng rác size nhỏ,KPIM Mart Hàng Buồm,Không giảm giá,4,69000.0,34500.0,0.0,276000.00
2021-10-01,11:10:00,SO20211001/S28-8,2,Linh Bùi Hương,Bếp từ đôi,KPIM Mart Hàng Buồm,Không giảm giá,2,3250000.0,1753885.0,0.0,6500000.00
2021-10-01,11:10:00,SO20211001/S28-8,3,Linh Bùi Hương,Bếp nướng điện,KPIM Mart Hàng Buồm,Không giảm giá,2,549000.0,341258.0,0.0,1098000.00
2021-10-01,15:54:50,SO20211001/S28-15,3,Minh Nguyễn Lê Tuấn,Mì khoai tây,KPIM Mart Hàng Buồm,Không giảm giá,1,4200.0,2100.0,0.0,4200.00
2021-10-02,11:16:41,SO20211002/S1-24,1,Châu Lưu Minh,Bột chiên đa dụng,KPIM Mart Dốc Chợ Thành Công,Không giảm giá,4,19000.0,9500.0,0.0,76000.00
2021-10-02,16:08:14,SO20211002/S1-37,1,Nhi Vi Thị Lâm,Nồi cơm nấu chậm,KPIM Mart Dốc Chợ Thành Công,Không giảm giá,1,1500000.0,843600.0,0.0,1500000.00
2021-10-02,16:08:49,SO20211002/S1-38,1,Hương Phạm Bình Nguyên,Nồi cơm nấu chậm,KPIM Mart Dốc Chợ Thành Công,Giảm giá mua trên 25 sản phẩm,31,1500000.0,843600.0,150000.0,41850000.00
2021-10-02,11:13:40,SO20211002/S1-23,2,Phú Nguyễn Thành,Cháo ly,KPIM Mart Dốc Chợ Thành Công,Giảm giá mua trên 25 sản phẩm,26,12500.0,6250.0,1250.0,292500.00
2021-10-02,16:08:14,SO20211002/S1-37,3,Nhi Vi Thị Lâm,Máy ép chậm,KPIM Mart Dốc Chợ Thành Công,Không giảm giá,4,1390000.0,781736.0,0.0,5560000.00
2021-10-02,17:42:04,SO20211002/S1-55,4,Dương Lê Bảo,Dao thái,KPIM Mart Dốc Chợ Thành Công,Không giảm giá,1,80000.0,47278.0,0.0,80000.00
2021-10-02,18:18:03,SO20211002/S1-60,2,Ngân Ngô Thiên,Tiêu xay,KPIM Mart Dốc Chợ Thành Công,Không giảm giá,3,13800.0,5161.0,0.0,41400.00
2021-10-19,08:04:23,SO20211019/S16-2,3,Vinh Lê Thị Yên,Miến khác,KPIM Mart Ô Chợ Dừa,Không giảm giá,1,363000.0,225641.0,0.0,363000.00
2021-10-19,15:04:26,SO20211019/S16-10,1,Hân Trần Thị Gia,Bánh que &,KPIM Mart Ô Chợ Dừa,Không giảm giá,1,19000.0,9500.0,0.0,19000.00
2021-10-02,19:30:44,SO20211002/S1-69,4,Thảo Phạm Phương,Bánh đa cua,KPIM Mart Dốc Chợ Thành Công,Không giảm giá,4,303000.0,183431.0,0.0,1212000.00
2021-10-02,20:56:18,SO20211002/S1-75,1,Thắng Bùi Đức,"Kẹp gắp, khui hộp",KPIM Mart Dốc Chợ Thành Công,Giảm giá mua trên 25 sản phẩm,32,80000.0,47278.0,8000.0,2304000.00
2021-10-01,12:01:12,SO20211001/S14-12,2,Nhật Phạm Nguyên,Cafe phin nguyên hạt,KPIM Mart Hồ Đắc Di,Không giảm giá,1,276000.0,138000.0,0.0,276000.00
2021-10-01,10:48:07,SO20211001/S17-8,1,Anh Nguyễn Hà,Bột nếp,KPIM Mart Golden Land,Giảm giá mua trên 35 sản phẩm,52,19300.0,9650.0,2895.0,853060.00
2021-10-01,19:15:33,SO20211001/S20-30,1,Hưng Phạm Tuấn,Nồi nhôm,KPIM Mart CT1 Vimeco Nguyễn Chánh,Không giảm giá,5,580000.0,369112.0,0.0,2900000.00
2021-10-01,19:58:31,SO20211001/S20-37,1,Ly Lê Thị Cẩm,Tương cà,KPIM Mart CT1 Vimeco Nguyễn Chánh,Giảm giá mua trên 5 sản phẩm,12,27000.0,13500.0,540.0,317520.00
2021-10-01,20:43:10,SO20211001/S20-38,1,Đan Hà Linh,Vỉ hấp,KPIM Mart CT1 Vimeco Nguyễn Chánh,Giảm giá mua trên 35 sản phẩm,46,80000.0,47278.0,12000.0,3128000.00
2021-10-01,14:46:17,SO20211001/S27-17,2,Ngọc Vũ Minh,Bếp từ hồng ngoại,KPIM Mart Phúc Tân,Giảm giá mua trên 15 sản phẩm,19,3250000.0,1972100.0,162500.0,58662500.00
2021-10-01,19:09:19,SO20211001/S27-27,1,Trang Đào Thùy,Máy ép trái cây,KPIM Mart Phúc Tân,Không giảm giá,1,1500000.0,843600.0,0.0,1500000.00
2021-10-01,19:09:19,SO20211001/S27-27,2,Trang Đào Thùy,Bếp từ đôi,KPIM Mart Phúc Tân,Không giảm giá,3,3250000.0,1753885.0,0.0,9750000.00
2021-10-02,07:07:02,SO20211002/S6-3,1,Bình Phạm Nguyễn Quốc,Nồi nhôm,KPIM Mart UDIC Riverside 1,Không giảm giá,2,580000.0,369112.0,0.0,1160000.00
2021-10-02,07:07:02,SO20211002/S6-3,2,Bình Phạm Nguyễn Quốc,Bột nếp,KPIM Mart UDIC Riverside 1,Giảm giá mua trên 35 sản phẩm,53,19300.0,9650.0,2895.0,869465.00
2021-10-02,08:38:52,SO20211002/S6-6,1,Ngân Nguyễn Thị Kim,Mì cay,KPIM Mart UDIC Riverside 1,Không giảm giá,2,5500.0,4235.0,0.0,11000.00
2021-10-18,19:01:51,SO20211018/S29-16,3,Mai Huỳnh Ngọc Xuân,"Kẹp gắp, khui hộp",KPIM Mart Hàng Trống,Không giảm giá,2,80000.0,47278.0,0.0,160000.00
2021-10-19,16:00:14,SO20211019/S10-1,1,Vinh Nguyễn Thế,Bình đựng nước thủy tinh,KPIM Mart Võng Thị,Giảm giá mua trên 5 sản phẩm,13,120000.0,74592.0,2400.0,1528800.00
2021-10-18,07:54:02,SO20211018/S13-2,3,Phúc Lê Hoàng,"Gia vị nấu lẩu, canh",KPIM Mart Đức Giang,Không giảm giá,1,38000.0,19000.0,0.0,38000.00
2021-10-18,15:12:44,SO20211018/S13-5,2,Thư Thạch Anh,"Xay tiêu, tỏi",KPIM Mart Đức Giang,Giảm giá mua trên 35 sản phẩm,52,85000.0,50232.0,12750.0,3757000.00
2021-10-18,17:57:10,SO20211018/S13-15,1,Minh Tạ Nhật,Snack khoai tây Big Sheet,KPIM Mart Đức Giang,Không giảm giá,1,6000.0,3000.0,0.0,6000.00
2021-10-18,18:38:39,SO20211018/S13-18,2,Ngọc Nguyễn Khánh,"Xay tiêu, tỏi",KPIM Mart Đức Giang,Không giảm giá,3,85000.0,50232.0,0.0,255000.00
2021-10-18,11:31:23,SO20211018/S16-3,1,Đức Tạ Minh,Cháo Yến Mạch Và Các Loại Dâu,KPIM Mart Ô Chợ Dừa,Giảm giá mua trên 25 sản phẩm,26,158000.0,98213.0,15800.0,3697200.00
2021-10-18,16:17:03,SO20211018/S16-10,2,Phát Huỳnh Đức,"Xay tiêu, tỏi",KPIM Mart Ô Chợ Dừa,Không giảm giá,3,85000.0,50232.0,0.0,255000.00
2021-10-18,17:23:38,SO20211018/S23-15,2,Bảo Nguyễn Hữu,Ngũ vị hương,KPIM Mart Dịch Vọng,Giảm giá mua trên 25 sản phẩm,30,13300.0,4974.0,1330.0,359100.00
2021-10-18,17:23:38,SO20211018/S23-15,3,Bảo Nguyễn Hữu,Đậu Hũ,KPIM Mart Dịch Vọng,Không giảm giá,4,45000.0,22500.0,0.0,180000.00
2021-10-18,20:56:12,SO20211018/S23-21,1,Vi Vương Thị Hà,Bình đựng nước nhựa,KPIM Mart Dịch Vọng,Không giảm giá,1,160000.0,96861.0,0.0,160000.00
2021-10-18,10:03:17,SO20211018/S26-7,1,An Nguyễn Thị Thu,Cháo Yến Mạch Và Các Loại Dâu,KPIM Mart Bạch Đằng,Giảm giá mua trên 25 sản phẩm,40,158000.0,98213.0,15800.0,5688000.00
2021-10-18,19:01:51,SO20211018/S29-16,1,Mai Huỳnh Ngọc Xuân,Lạp xưởng khác,KPIM Mart Hàng Trống,Không giảm giá,1,146000.0,90754.0,0.0,146000.00
2021-10-19,11:55:53,SO20211019/S19-5,1,Thắng Nguyễn Hữu,Miến khác,KPIM Mart Royal City,Không giảm giá,3,363000.0,225641.0,0.0,1089000.00
2021-10-19,19:09:24,SO20211019/S19-18,1,Bảo Nguyễn Phú Gia,Miến lẩu thái,KPIM Mart Royal City,Giảm giá mua trên 15 sản phẩm,21,250000.0,125000.0,12500.0,4987500.00
2021-10-19,19:09:24,SO20211019/S19-18,2,Bảo Nguyễn Phú Gia,Tiêu xay,KPIM Mart Royal City,Không giảm giá,2,13800.0,5161.0,0.0,27600.00
2021-10-19,21:15:07,SO20211019/S19-22,2,Ngọc Đinh Bảo,Chả Bò,KPIM Mart Royal City,Không giảm giá,5,48000.0,24000.0,0.0,240000.00
2021-10-19,11:33:20,SO20211019/S26-3,1,Quỳnh Trần Nguyễn Như,Cháo ly,KPIM Mart Bạch Đằng,Không giảm giá,1,12500.0,6250.0,0.0,12500.00
2021-10-19,17:37:24,SO20211019/S26-13,1,Nhân Bùi Trọng,"Gia vị nấu lẩu, canh Nhật Yosenabe",KPIM Mart Bạch Đằng,Không giảm giá,3,78000.0,46096.0,0.0,234000.00
2021-10-19,11:52:08,SO20211019/S29-4,1,Hiển Vũ Minh,Khoai Tây Đông Lạnh,KPIM Mart Hàng Trống,Không giảm giá,10,38000.0,19000.0,0.0,380000.00
2021-10-19,15:43:29,SO20211019/S29-7,1,Xuân Nguyễn Thị Lan,Hỗn Hợp Hạt Dạng Thanh Giàu Đạm Hạt Vị Caramel Muối Và Bơ,KPIM Mart Hàng Trống,Không giảm giá,1,209000.0,133008.0,0.0,209000.00
2021-10-01,06:44:59,SO20211001/S28-2,2,Phương Vương Thị Hồng,Bún mắm,KPIM Mart Hàng Buồm,Giảm giá mua trên 35 sản phẩm,60,215000.0,107500.0,32250.0,10965000.00
2021-10-01,17:39:16,SO20211001/S28-21,1,Anh Vương Ngọc Minh,Bún mắm,KPIM Mart Hàng Buồm,Không giảm giá,3,215000.0,107500.0,0.0,645000.00
2021-10-01,17:39:16,SO20211001/S28-21,2,Anh Vương Ngọc Minh,Bánh canh,KPIM Mart Hàng Buồm,Không giảm giá,3,121000.0,75214.0,0.0,363000.00
2021-10-01,19:31:14,SO20211001/S28-29,1,Dương Nguyễn Đức,Bánh bông lan,KPIM Mart Hàng Buồm,Không giảm giá,1,19000.0,9500.0,0.0,19000.00
2021-10-02,07:33:04,SO20211002/S1-9,2,Quỳnh Lâm Như,Cafe đen lon,KPIM Mart Dốc Chợ Thành Công,Không giảm giá,3,360000.0,196390.0,0.0,1080000.00
2021-10-02,10:12:08,SO20211002/S1-19,1,Long Nghiêm Ngọc,"Cháo Yến Mạch, Mật Ong, Vani Và Hạt Chia",KPIM Mart Dốc Chợ Thành Công,Giảm giá mua trên 25 sản phẩm,31,158000.0,98213.0,15800.0,4408200.00
2021-10-01,10:32:28,SO20211001/S17-6,1,Châu Mai Ngọc Bảo,Khăn giấy hộp,KPIM Mart Golden Land,Không giảm giá,1,11500.0,5750.0,0.0,11500.00
2021-10-01,10:32:28,SO20211001/S17-6,2,Châu Mai Ngọc Bảo,Bún mắm,KPIM Mart Golden Land,Không giảm giá,1,215000.0,107500.0,0.0,215000.00
2021-10-01,16:12:48,SO20211001/S17-14,1,Hoài Dương Minh,Khăn giấy hộp,KPIM Mart Golden Land,Không giảm giá,2,11500.0,5750.0,0.0,23000.00
2021-10-19,11:09:38,SO20211019/S13-17,2,Nhi Nguyễn Uyên,"Kẹp gắp, khui hộp",KPIM Mart Đức Giang,Không giảm giá,2,80000.0,47278.0,0.0,160000.00
2021-10-19,11:09:38,SO20211019/S13-17,3,Nhi Nguyễn Uyên,Bếp gas đơn,KPIM Mart Đức Giang,Không giảm giá,4,400000.0,248640.0,0.0,1600000.00
2021-10-19,18:43:49,SO20211019/S13-26,1,Anh Kiều Hà,Vỉ hấp,KPIM Mart Đức Giang,Giảm giá mua trên 25 sản phẩm,39,80000.0,47278.0,8000.0,2808000.00
2021-10-19,19:15:29,SO20211019/S16-22,1,Đức Bùi Anh,Nồi nhôm,KPIM Mart Ô Chợ Dừa,Không giảm giá,1,580000.0,369112.0,0.0,580000.00
2021-10-19,19:09:24,SO20211019/S19-18,3,Bảo Nguyễn Phú Gia,Vỉ hấp,KPIM Mart Royal City,Không giảm giá,1,80000.0,47278.0,0.0,80000.00
2021-10-19,21:15:07,SO20211019/S19-22,3,Ngọc Đinh Bảo,Bánh đa cua,KPIM Mart Royal City,Không giảm giá,5,303000.0,183431.0,0.0,1515000.00
2021-10-19,11:33:20,SO20211019/S26-3,2,Quỳnh Trần Nguyễn Như,Bột chiên đa dụng,KPIM Mart Bạch Đằng,Không giảm giá,2,19000.0,9500.0,0.0,38000.00
2021-10-19,11:33:20,SO20211019/S26-3,3,Quỳnh Trần Nguyễn Như,Nước đường,KPIM Mart Bạch Đằng,Không giảm giá,9,40000.0,20000.0,0.0,360000.00
2021-10-19,17:59:31,SO20211019/S26-15,1,Quân Nguyễn Hữu,Máy ép trái cây,KPIM Mart Bạch Đằng,Giảm giá mua trên 5 sản phẩm,12,1500000.0,843600.0,30000.0,17640000.00
2021-10-20,17:32:12,SO20211020/S3-1,1,Anh Nguyễn Thị Lan,Túi đựng rác size nhỏ,KPIM Mart CT1A Hateco Apolo,Không giảm giá,4,69000.0,34500.0,0.0,276000.00
2021-10-02,12:46:40,SO20211002/S7-15,1,Hải Nguyễn Đức Anh,Vỉ hấp,KPIM Mart Phố Huế,Không giảm giá,1,80000.0,47278.0,0.0,80000.00
2021-10-02,12:46:40,SO20211002/S7-15,2,Hải Nguyễn Đức Anh,Máy ép trái cây,KPIM Mart Phố Huế,Không giảm giá,3,1500000.0,843600.0,0.0,4500000.00
2021-10-02,13:37:43,SO20211002/S7-18,1,Châu Tạ Thị Minh,Gia vị dạng bột khác,KPIM Mart Phố Huế,Không giảm giá,2,125000.0,77700.0,0.0,250000.00
2021-10-02,13:37:43,SO20211002/S7-18,4,Châu Tạ Thị Minh,Bếp từ hồng ngoại,KPIM Mart Phố Huế,Giảm giá mua trên 15 sản phẩm,18,3250000.0,1972100.0,162500.0,55575000.00
2021-10-02,06:24:56,SO20211002/S14-1,2,Long Nguyễn Nhật,Nồi đất,KPIM Mart Hồ Đắc Di,Giảm giá mua trên 35 sản phẩm,48,190000.0,95000.0,28500.0,7752000.00
2021-10-02,06:24:56,SO20211002/S14-1,5,Long Nguyễn Nhật,Bếp gas đơn,KPIM Mart Hồ Đắc Di,Không giảm giá,4,400000.0,248640.0,0.0,1600000.00
2021-10-02,11:37:28,SO20211002/S14-11,3,Minh Nguyễn Quang,Máy ép trái cây,KPIM Mart Hồ Đắc Di,Giảm giá mua trên 25 sản phẩm,36,1500000.0,843600.0,150000.0,48600000.00
2021-10-02,11:37:28,SO20211002/S14-11,4,Minh Nguyễn Quang,Máy ép trái cây,KPIM Mart Hồ Đắc Di,Không giảm giá,1,1500000.0,843600.0,0.0,1500000.00
2021-10-02,13:58:23,SO20211002/S14-16,3,Dương Lại Hoàng,Gia vị dạng bột khác,KPIM Mart Hồ Đắc Di,Giảm giá mua trên 35 sản phẩm,46,125000.0,77700.0,18750.0,4887500.00
2021-10-02,16:30:03,SO20211002/S6-28,2,Tài Nguyễn Dương Đúc,Máy ép trái cây,KPIM Mart UDIC Riverside 1,Không giảm giá,2,1500000.0,843600.0,0.0,3000000.00
2021-10-02,17:13:34,SO20211002/S6-31,2,Đức Ngô Mạnh,Bếp từ đôi,KPIM Mart UDIC Riverside 1,Giảm giá mua trên 35 sản phẩm,49,3250000.0,1753885.0,487500.0,135362500.00
2021-10-02,17:31:59,SO20211002/S6-34,2,Vy Triệu Thị Tường,Máy ép trái cây,KPIM Mart UDIC Riverside 1,Không giảm giá,1,1500000.0,843600.0,0.0,1500000.00
2021-10-02,19:42:35,SO20211002/S6-48,2,Yến Trần Thị Ngọc,Bình đựng nước thủy tinh,KPIM Mart UDIC Riverside 1,Không giảm giá,2,120000.0,74592.0,0.0,240000.00
